id_mesa,id_partido,votos,fecha_hora
eeaf1775-0b1c-4bc1-b6df-4c1209cfdc55,f3f2f75f-1298-473b-8e7d-4de745b91715,2,2025-05-23 18:41:36
eeaf1775-0b1c-4bc1-b6df-4c1209cfdc55,e655a2d3-5371-4ba4-9776-3435aa4c26c5,2,2025-05-23 20:33:36
eeaf1775-0b1c-4bc1-b6df-4c1209cfdc55,aeb0001b-c798-4894-a55c-6bb67a5a959f,1,2025-05-24 07:40:36
f40e604e-b89c-4635-bcc2-9ddf14e27b8a,21e85fd0-fcba-47e5-8872-36d163e7a34f,24,2025-05-23 18:30:36
f40e604e-b89c-4635-bcc2-9ddf14e27b8a,07f93b46-14e9-442a-a7fb-99f381a086aa,15,2025-05-23 21:14:36
f40e604e-b89c-4635-bcc2-9ddf14e27b8a,d25a7349-ec24-4657-8312-d8ac7cbd9be3,3,2025-05-23 19:23:36
f40e604e-b89c-4635-bcc2-9ddf14e27b8a,9776b76f-9e9e-4abb-8f80-ff4941f703f7,38,2025-05-24 13:05:36
f40e604e-b89c-4635-bcc2-9ddf14e27b8a,e11230b5-e340-4183-904c-37702014a129,1,2025-05-23 19:39:36
f40e604e-b89c-4635-bcc2-9ddf14e27b8a,c751c898-4d8f-42f6-85fb-9afafa0b0be8,2,2025-05-24 08:56:36
f40e604e-b89c-4635-bcc2-9ddf14e27b8a,360ccd04-f6ac-4780-9993-294fb055383e,0,2025-05-24 11:26:36
f40e604e-b89c-4635-bcc2-9ddf14e27b8a,f3f2f75f-1298-473b-8e7d-4de745b91715,5,2025-05-23 23:08:36
f40e604e-b89c-4635-bcc2-9ddf14e27b8a,e655a2d3-5371-4ba4-9776-3435aa4c26c5,2,2025-05-24 04:09:36
f40e604e-b89c-4635-bcc2-9ddf14e27b8a,aeb0001b-c798-4894-a55c-6bb67a5a959f,0,2025-05-23 20:16:36
adb64e83-e3e9-47d2-9451-e692cf6f27ce,21e85fd0-fcba-47e5-8872-36d163e7a34f,24,2025-05-23 19:32:36
adb64e83-e3e9-47d2-9451-e692cf6f27ce,07f93b46-14e9-442a-a7fb-99f381a086aa,20,2025-05-24 10:43:36
adb64e83-e3e9-47d2-9451-e692cf6f27ce,d25a7349-ec24-4657-8312-d8ac7cbd9be3,9,2025-05-23 14:37:36
adb64e83-e3e9-47d2-9451-e692cf6f27ce,9776b76f-9e9e-4abb-8f80-ff4941f703f7,18,2025-05-24 01:53:36
adb64e83-e3e9-47d2-9451-e692cf6f27ce,e11230b5-e340-4183-904c-37702014a129,13,2025-05-23 23:21:36
adb64e83-e3e9-47d2-9451-e692cf6f27ce,c751c898-4d8f-42f6-85fb-9afafa0b0be8,22,2025-05-23 18:56:36
adb64e83-e3e9-47d2-9451-e692cf6f27ce,360ccd04-f6ac-4780-9993-294fb055383e,9,2025-05-23 13:28:36
adb64e83-e3e9-47d2-9451-e692cf6f27ce,f3f2f75f-1298-473b-8e7d-4de745b91715,8,2025-05-24 06:04:36
adb64e83-e3e9-47d2-9451-e692cf6f27ce,e655a2d3-5371-4ba4-9776-3435aa4c26c5,2,2025-05-24 11:24:36
adb64e83-e3e9-47d2-9451-e692cf6f27ce,aeb0001b-c798-4894-a55c-6bb67a5a959f,7,2025-05-23 16:02:36
6e7bb3df-ee73-48ca-a80c-86e8aebd9f85,21e85fd0-fcba-47e5-8872-36d163e7a34f,16,2025-05-24 12:19:36
6e7bb3df-ee73-48ca-a80c-86e8aebd9f85,07f93b46-14e9-442a-a7fb-99f381a086aa,2,2025-05-23 21:27:36
6e7bb3df-ee73-48ca-a80c-86e8aebd9f85,d25a7349-ec24-4657-8312-d8ac7cbd9be3,8,2025-05-24 06:17:36
6e7bb3df-ee73-48ca-a80c-86e8aebd9f85,9776b76f-9e9e-4abb-8f80-ff4941f703f7,17,2025-05-24 04:17:36
6e7bb3df-ee73-48ca-a80c-86e8aebd9f85,e11230b5-e340-4183-904c-37702014a129,12,2025-05-24 02:33:36
6e7bb3df-ee73-48ca-a80c-86e8aebd9f85,c751c898-4d8f-42f6-85fb-9afafa0b0be8,2,2025-05-24 07:23:36
6e7bb3df-ee73-48ca-a80c-86e8aebd9f85,360ccd04-f6ac-4780-9993-294fb055383e,1,2025-05-23 14:59:36
6e7bb3df-ee73-48ca-a80c-86e8aebd9f85,f3f2f75f-1298-473b-8e7d-4de745b91715,1,2025-05-23 20:12:36
6e7bb3df-ee73-48ca-a80c-86e8aebd9f85,e655a2d3-5371-4ba4-9776-3435aa4c26c5,1,2025-05-24 02:49:36
6e7bb3df-ee73-48ca-a80c-86e8aebd9f85,aeb0001b-c798-4894-a55c-6bb67a5a959f,0,2025-05-24 04:49:36
c45316ff-76a9-4c13-abe1-a4d0d6c39f55,21e85fd0-fcba-47e5-8872-36d163e7a34f,1,2025-05-24 08:26:36
c45316ff-76a9-4c13-abe1-a4d0d6c39f55,07f93b46-14e9-442a-a7fb-99f381a086aa,16,2025-05-23 17:13:36
c45316ff-76a9-4c13-abe1-a4d0d6c39f55,d25a7349-ec24-4657-8312-d8ac7cbd9be3,32,2025-05-24 08:40:36
c45316ff-76a9-4c13-abe1-a4d0d6c39f55,9776b76f-9e9e-4abb-8f80-ff4941f703f7,5,2025-05-24 05:48:36
c45316ff-76a9-4c13-abe1-a4d0d6c39f55,e11230b5-e340-4183-904c-37702014a129,17,2025-05-23 13:40:36
c45316ff-76a9-4c13-abe1-a4d0d6c39f55,c751c898-4d8f-42f6-85fb-9afafa0b0be8,10,2025-05-23 15:38:36
c45316ff-76a9-4c13-abe1-a4d0d6c39f55,360ccd04-f6ac-4780-9993-294fb055383e,3,2025-05-23 23:43:36
c45316ff-76a9-4c13-abe1-a4d0d6c39f55,f3f2f75f-1298-473b-8e7d-4de745b91715,6,2025-05-24 00:25:36
c45316ff-76a9-4c13-abe1-a4d0d6c39f55,e655a2d3-5371-4ba4-9776-3435aa4c26c5,6,2025-05-24 01:37:36
c45316ff-76a9-4c13-abe1-a4d0d6c39f55,aeb0001b-c798-4894-a55c-6bb67a5a959f,1,2025-05-24 02:35:36
bd005292-517f-4610-a74d-696918a765ac,21e85fd0-fcba-47e5-8872-36d163e7a34f,27,2025-05-24 03:11:36
bd005292-517f-4610-a74d-696918a765ac,07f93b46-14e9-442a-a7fb-99f381a086aa,15,2025-05-23 13:42:36
bd005292-517f-4610-a74d-696918a765ac,d25a7349-ec24-4657-8312-d8ac7cbd9be3,19,2025-05-23 19:53:36
bd005292-517f-4610-a74d-696918a765ac,9776b76f-9e9e-4abb-8f80-ff4941f703f7,48,2025-05-24 11:07:36
bd005292-517f-4610-a74d-696918a765ac,e11230b5-e340-4183-904c-37702014a129,18,2025-05-24 01:57:36
bd005292-517f-4610-a74d-696918a765ac,c751c898-4d8f-42f6-85fb-9afafa0b0be8,2,2025-05-24 13:26:36
bd005292-517f-4610-a74d-696918a765ac,360ccd04-f6ac-4780-9993-294fb055383e,5,2025-05-23 22:36:36
bd005292-517f-4610-a74d-696918a765ac,f3f2f75f-1298-473b-8e7d-4de745b91715,7,2025-05-24 08:36:36
bd005292-517f-4610-a74d-696918a765ac,e655a2d3-5371-4ba4-9776-3435aa4c26c5,7,2025-05-24 01:51:36
bd005292-517f-4610-a74d-696918a765ac,aeb0001b-c798-4894-a55c-6bb67a5a959f,1,2025-05-24 11:23:36
a1c670de-c0ca-4998-92be-bfbc223b1072,21e85fd0-fcba-47e5-8872-36d163e7a34f,25,2025-05-24 04:14:36
a1c670de-c0ca-4998-92be-bfbc223b1072,07f93b46-14e9-442a-a7fb-99f381a086aa,22,2025-05-24 03:59:36
a1c670de-c0ca-4998-92be-bfbc223b1072,d25a7349-ec24-4657-8312-d8ac7cbd9be3,5,2025-05-23 21:21:36
a1c670de-c0ca-4998-92be-bfbc223b1072,9776b76f-9e9e-4abb-8f80-ff4941f703f7,42,2025-05-24 04:48:36
a1c670de-c0ca-4998-92be-bfbc223b1072,e11230b5-e340-4183-904c-37702014a129,0,2025-05-24 10:39:36
a1c670de-c0ca-4998-92be-bfbc223b1072,c751c898-4d8f-42f6-85fb-9afafa0b0be8,6,2025-05-24 07:11:36
a1c670de-c0ca-4998-92be-bfbc223b1072,360ccd04-f6ac-4780-9993-294fb055383e,1,2025-05-24 07:33:36
a1c670de-c0ca-4998-92be-bfbc223b1072,f3f2f75f-1298-473b-8e7d-4de745b91715,4,2025-05-24 06:13:36
a1c670de-c0ca-4998-92be-bfbc223b1072,e655a2d3-5371-4ba4-9776-3435aa4c26c5,1,2025-05-23 16:46:36
a1c670de-c0ca-4998-92be-bfbc223b1072,aeb0001b-c798-4894-a55c-6bb67a5a959f,1,2025-05-23 23:10:36
19c5218b-b2db-4f6b-9ad6-554f4f4bfba9,21e85fd0-fcba-47e5-8872-36d163e7a34f,77,2025-05-24 06:07:36
19c5218b-b2db-4f6b-9ad6-554f4f4bfba9,07f93b46-14e9-442a-a7fb-99f381a086aa,18,2025-05-24 00:26:36
19c5218b-b2db-4f6b-9ad6-554f4f4bfba9,d25a7349-ec24-4657-8312-d8ac7cbd9be3,46,2025-05-23 22:16:36
19c5218b-b2db-4f6b-9ad6-554f4f4bfba9,9776b76f-9e9e-4abb-8f80-ff4941f703f7,1,2025-05-24 01:46:36
19c5218b-b2db-4f6b-9ad6-554f4f4bfba9,e11230b5-e340-4183-904c-37702014a129,24,2025-05-24 11:20:36
19c5218b-b2db-4f6b-9ad6-554f4f4bfba9,c751c898-4d8f-42f6-85fb-9afafa0b0be8,14,2025-05-24 12:58:36
19c5218b-b2db-4f6b-9ad6-554f4f4bfba9,360ccd04-f6ac-4780-9993-294fb055383e,19,2025-05-23 16:27:36
19c5218b-b2db-4f6b-9ad6-554f4f4bfba9,f3f2f75f-1298-473b-8e7d-4de745b91715,13,2025-05-24 03:39:36
19c5218b-b2db-4f6b-9ad6-554f4f4bfba9,e655a2d3-5371-4ba4-9776-3435aa4c26c5,12,2025-05-23 20:16:36
19c5218b-b2db-4f6b-9ad6-554f4f4bfba9,aeb0001b-c798-4894-a55c-6bb67a5a959f,12,2025-05-23 20:29:36
ffe2892e-4d2a-44e1-8b65-5504c3076786,21e85fd0-fcba-47e5-8872-36d163e7a34f,9,2025-05-24 02:04:36
ffe2892e-4d2a-44e1-8b65-5504c3076786,07f93b46-14e9-442a-a7fb-99f381a086aa,18,2025-05-24 13:02:36
ffe2892e-4d2a-44e1-8b65-5504c3076786,d25a7349-ec24-4657-8312-d8ac7cbd9be3,9,2025-05-23 18:49:36
ffe2892e-4d2a-44e1-8b65-5504c3076786,9776b76f-9e9e-4abb-8f80-ff4941f703f7,16,2025-05-24 02:15:36
ffe2892e-4d2a-44e1-8b65-5504c3076786,e11230b5-e340-4183-904c-37702014a129,7,2025-05-24 07:41:36
ffe2892e-4d2a-44e1-8b65-5504c3076786,c751c898-4d8f-42f6-85fb-9afafa0b0be8,5,2025-05-23 20:24:36
ffe2892e-4d2a-44e1-8b65-5504c3076786,360ccd04-f6ac-4780-9993-294fb055383e,7,2025-05-23 22:40:36
ffe2892e-4d2a-44e1-8b65-5504c3076786,f3f2f75f-1298-473b-8e7d-4de745b91715,3,2025-05-24 13:26:36
ffe2892e-4d2a-44e1-8b65-5504c3076786,e655a2d3-5371-4ba4-9776-3435aa4c26c5,3,2025-05-24 11:17:36
ffe2892e-4d2a-44e1-8b65-5504c3076786,aeb0001b-c798-4894-a55c-6bb67a5a959f,2,2025-05-24 11:11:36
adb0a8b1-f8ef-4b25-aa86-1e8ff0326a78,21e85fd0-fcba-47e5-8872-36d163e7a34f,16,2025-05-23 21:18:36
adb0a8b1-f8ef-4b25-aa86-1e8ff0326a78,07f93b46-14e9-442a-a7fb-99f381a086aa,15,2025-05-24 00:56:36
adb0a8b1-f8ef-4b25-aa86-1e8ff0326a78,d25a7349-ec24-4657-8312-d8ac7cbd9be3,5,2025-05-23 23:52:36
adb0a8b1-f8ef-4b25-aa86-1e8ff0326a78,9776b76f-9e9e-4abb-8f80-ff4941f703f7,20,2025-05-24 02:52:36
adb0a8b1-f8ef-4b25-aa86-1e8ff0326a78,e11230b5-e340-4183-904c-37702014a129,1,2025-05-23 22:00:36
adb0a8b1-f8ef-4b25-aa86-1e8ff0326a78,c751c898-4d8f-42f6-85fb-9afafa0b0be8,3,2025-05-24 08:26:36
adb0a8b1-f8ef-4b25-aa86-1e8ff0326a78,360ccd04-f6ac-4780-9993-294fb055383e,0,2025-05-23 19:17:36
adb0a8b1-f8ef-4b25-aa86-1e8ff0326a78,f3f2f75f-1298-473b-8e7d-4de745b91715,6,2025-05-24 07:27:36
adb0a8b1-f8ef-4b25-aa86-1e8ff0326a78,e655a2d3-5371-4ba4-9776-3435aa4c26c5,0,2025-05-24 08:18:36
adb0a8b1-f8ef-4b25-aa86-1e8ff0326a78,aeb0001b-c798-4894-a55c-6bb67a5a959f,3,2025-05-24 01:02:36
2edc808b-ab98-4e12-a46e-6e1ad8577c43,21e85fd0-fcba-47e5-8872-36d163e7a34f,72,2025-05-24 03:17:36
2edc808b-ab98-4e12-a46e-6e1ad8577c43,07f93b46-14e9-442a-a7fb-99f381a086aa,10,2025-05-24 00:38:36
2edc808b-ab98-4e12-a46e-6e1ad8577c43,d25a7349-ec24-4657-8312-d8ac7cbd9be3,34,2025-05-24 08:38:36
2edc808b-ab98-4e12-a46e-6e1ad8577c43,9776b76f-9e9e-4abb-8f80-ff4941f703f7,0,2025-05-24 01:16:36
2edc808b-ab98-4e12-a46e-6e1ad8577c43,e11230b5-e340-4183-904c-37702014a129,25,2025-05-23 17:19:36
2edc808b-ab98-4e12-a46e-6e1ad8577c43,c751c898-4d8f-42f6-85fb-9afafa0b0be8,10,2025-05-23 14:51:36
2edc808b-ab98-4e12-a46e-6e1ad8577c43,360ccd04-f6ac-4780-9993-294fb055383e,13,2025-05-23 14:42:36
2edc808b-ab98-4e12-a46e-6e1ad8577c43,f3f2f75f-1298-473b-8e7d-4de745b91715,10,2025-05-23 22:11:36
2edc808b-ab98-4e12-a46e-6e1ad8577c43,e655a2d3-5371-4ba4-9776-3435aa4c26c5,12,2025-05-23 21:17:36
2edc808b-ab98-4e12-a46e-6e1ad8577c43,aeb0001b-c798-4894-a55c-6bb67a5a959f,4,2025-05-24 10:54:36
27b56d5e-2657-43e8-9c25-24a42dc768df,21e85fd0-fcba-47e5-8872-36d163e7a34f,1,2025-05-24 11:37:36
27b56d5e-2657-43e8-9c25-24a42dc768df,07f93b46-14e9-442a-a7fb-99f381a086aa,23,2025-05-24 01:19:36
27b56d5e-2657-43e8-9c25-24a42dc768df,d25a7349-ec24-4657-8312-d8ac7cbd9be3,40,2025-05-24 04:23:36
27b56d5e-2657-43e8-9c25-24a42dc768df,9776b76f-9e9e-4abb-8f80-ff4941f703f7,15,2025-05-24 03:12:36
27b56d5e-2657-43e8-9c25-24a42dc768df,e11230b5-e340-4183-904c-37702014a129,23,2025-05-23 16:55:36
27b56d5e-2657-43e8-9c25-24a42dc768df,c751c898-4d8f-42f6-85fb-9afafa0b0be8,14,2025-05-23 18:12:36
27b56d5e-2657-43e8-9c25-24a42dc768df,360ccd04-f6ac-4780-9993-294fb055383e,10,2025-05-23 21:54:36
27b56d5e-2657-43e8-9c25-24a42dc768df,f3f2f75f-1298-473b-8e7d-4de745b91715,7,2025-05-24 10:45:36
27b56d5e-2657-43e8-9c25-24a42dc768df,e655a2d3-5371-4ba4-9776-3435aa4c26c5,11,2025-05-23 20:32:36
27b56d5e-2657-43e8-9c25-24a42dc768df,aeb0001b-c798-4894-a55c-6bb67a5a959f,3,2025-05-24 04:40:36
777d70fc-8e2d-4c67-a8c9-469bbc257a4e,21e85fd0-fcba-47e5-8872-36d163e7a34f,0,2025-05-23 23:04:36
777d70fc-8e2d-4c67-a8c9-469bbc257a4e,07f93b46-14e9-442a-a7fb-99f381a086aa,29,2025-05-23 19:37:36
777d70fc-8e2d-4c67-a8c9-469bbc257a4e,d25a7349-ec24-4657-8312-d8ac7cbd9be3,51,2025-05-23 16:58:36
777d70fc-8e2d-4c67-a8c9-469bbc257a4e,9776b76f-9e9e-4abb-8f80-ff4941f703f7,11,2025-05-23 20:26:36
777d70fc-8e2d-4c67-a8c9-469bbc257a4e,e11230b5-e340-4183-904c-37702014a129,19,2025-05-24 05:38:36
777d70fc-8e2d-4c67-a8c9-469bbc257a4e,c751c898-4d8f-42f6-85fb-9afafa0b0be8,9,2025-05-24 00:31:36
777d70fc-8e2d-4c67-a8c9-469bbc257a4e,360ccd04-f6ac-4780-9993-294fb055383e,8,2025-05-24 04:27:36
777d70fc-8e2d-4c67-a8c9-469bbc257a4e,f3f2f75f-1298-473b-8e7d-4de745b91715,6,2025-05-24 04:12:36
777d70fc-8e2d-4c67-a8c9-469bbc257a4e,e655a2d3-5371-4ba4-9776-3435aa4c26c5,10,2025-05-23 18:01:36
777d70fc-8e2d-4c67-a8c9-469bbc257a4e,aeb0001b-c798-4894-a55c-6bb67a5a959f,4,2025-05-23 21:38:36
90bcf861-2bb7-49d3-9c73-be88a3ea9437,21e85fd0-fcba-47e5-8872-36d163e7a34f,28,2025-05-23 18:45:36
90bcf861-2bb7-49d3-9c73-be88a3ea9437,07f93b46-14e9-442a-a7fb-99f381a086aa,24,2025-05-23 19:12:36
90bcf861-2bb7-49d3-9c73-be88a3ea9437,d25a7349-ec24-4657-8312-d8ac7cbd9be3,12,2025-05-24 11:45:36
90bcf861-2bb7-49d3-9c73-be88a3ea9437,9776b76f-9e9e-4abb-8f80-ff4941f703f7,6,2025-05-24 03:17:36
90bcf861-2bb7-49d3-9c73-be88a3ea9437,e11230b5-e340-4183-904c-37702014a129,10,2025-05-24 04:21:36
90bcf861-2bb7-49d3-9c73-be88a3ea9437,c751c898-4d8f-42f6-85fb-9afafa0b0be8,6,2025-05-23 17:35:36
90bcf861-2bb7-49d3-9c73-be88a3ea9437,360ccd04-f6ac-4780-9993-294fb055383e,0,2025-05-23 20:54:36
90bcf861-2bb7-49d3-9c73-be88a3ea9437,f3f2f75f-1298-473b-8e7d-4de745b91715,4,2025-05-24 05:20:36
90bcf861-2bb7-49d3-9c73-be88a3ea9437,e655a2d3-5371-4ba4-9776-3435aa4c26c5,0,2025-05-23 21:45:36
90bcf861-2bb7-49d3-9c73-be88a3ea9437,aeb0001b-c798-4894-a55c-6bb67a5a959f,2,2025-05-23 16:07:36
7603fdf8-7658-471d-88e0-aff27ecda73f,21e85fd0-fcba-47e5-8872-36d163e7a34f,77,2025-05-24 09:08:36
7603fdf8-7658-471d-88e0-aff27ecda73f,07f93b46-14e9-442a-a7fb-99f381a086aa,9,2025-05-24 11:04:36
7603fdf8-7658-471d-88e0-aff27ecda73f,d25a7349-ec24-4657-8312-d8ac7cbd9be3,31,2025-05-24 01:58:36
7603fdf8-7658-471d-88e0-aff27ecda73f,9776b76f-9e9e-4abb-8f80-ff4941f703f7,6,2025-05-24 05:52:36
7603fdf8-7658-471d-88e0-aff27ecda73f,e11230b5-e340-4183-904c-37702014a129,15,2025-05-24 02:13:36
7603fdf8-7658-471d-88e0-aff27ecda73f,c751c898-4d8f-42f6-85fb-9afafa0b0be8,14,2025-05-23 19:21:36
7603fdf8-7658-471d-88e0-aff27ecda73f,360ccd04-f6ac-4780-9993-294fb055383e,24,2025-05-24 03:38:36
7603fdf8-7658-471d-88e0-aff27ecda73f,f3f2f75f-1298-473b-8e7d-4de745b91715,13,2025-05-23 14:02:36
7603fdf8-7658-471d-88e0-aff27ecda73f,e655a2d3-5371-4ba4-9776-3435aa4c26c5,10,2025-05-23 14:06:36
7603fdf8-7658-471d-88e0-aff27ecda73f,aeb0001b-c798-4894-a55c-6bb67a5a959f,3,2025-05-23 13:33:36
720410c4-0095-4f83-a99b-ddfe105dd5cb,21e85fd0-fcba-47e5-8872-36d163e7a34f,27,2025-05-24 03:31:36
720410c4-0095-4f83-a99b-ddfe105dd5cb,07f93b46-14e9-442a-a7fb-99f381a086aa,26,2025-05-24 00:04:36
720410c4-0095-4f83-a99b-ddfe105dd5cb,d25a7349-ec24-4657-8312-d8ac7cbd9be3,17,2025-05-23 21:52:36
720410c4-0095-4f83-a99b-ddfe105dd5cb,9776b76f-9e9e-4abb-8f80-ff4941f703f7,40,2025-05-23 19:15:36
720410c4-0095-4f83-a99b-ddfe105dd5cb,e11230b5-e340-4183-904c-37702014a129,21,2025-05-23 18:42:36
720410c4-0095-4f83-a99b-ddfe105dd5cb,c751c898-4d8f-42f6-85fb-9afafa0b0be8,21,2025-05-23 17:58:36
720410c4-0095-4f83-a99b-ddfe105dd5cb,360ccd04-f6ac-4780-9993-294fb055383e,16,2025-05-24 07:19:36
720410c4-0095-4f83-a99b-ddfe105dd5cb,f3f2f75f-1298-473b-8e7d-4de745b91715,10,2025-05-23 19:48:36
720410c4-0095-4f83-a99b-ddfe105dd5cb,e655a2d3-5371-4ba4-9776-3435aa4c26c5,1,2025-05-23 17:47:36
720410c4-0095-4f83-a99b-ddfe105dd5cb,aeb0001b-c798-4894-a55c-6bb67a5a959f,10,2025-05-24 00:51:36
c1cee121-6515-418f-86f4-6a38802b5493,21e85fd0-fcba-47e5-8872-36d163e7a34f,29,2025-05-24 06:48:36
c1cee121-6515-418f-86f4-6a38802b5493,07f93b46-14e9-442a-a7fb-99f381a086aa,5,2025-05-23 18:14:36
c1cee121-6515-418f-86f4-6a38802b5493,d25a7349-ec24-4657-8312-d8ac7cbd9be3,17,2025-05-23 17:02:36
c1cee121-6515-418f-86f4-6a38802b5493,9776b76f-9e9e-4abb-8f80-ff4941f703f7,0,2025-05-24 08:34:36
c1cee121-6515-418f-86f4-6a38802b5493,e11230b5-e340-4183-904c-37702014a129,9,2025-05-24 10:46:36
c1cee121-6515-418f-86f4-6a38802b5493,c751c898-4d8f-42f6-85fb-9afafa0b0be8,6,2025-05-23 21:12:36
c1cee121-6515-418f-86f4-6a38802b5493,360ccd04-f6ac-4780-9993-294fb055383e,4,2025-05-24 12:39:36
c1cee121-6515-418f-86f4-6a38802b5493,f3f2f75f-1298-473b-8e7d-4de745b91715,6,2025-05-23 15:52:36
c1cee121-6515-418f-86f4-6a38802b5493,e655a2d3-5371-4ba4-9776-3435aa4c26c5,3,2025-05-23 13:43:36
c1cee121-6515-418f-86f4-6a38802b5493,aeb0001b-c798-4894-a55c-6bb67a5a959f,4,2025-05-24 06:06:36
fb42356d-66cf-4d2a-a483-46e825b27aac,21e85fd0-fcba-47e5-8872-36d163e7a34f,50,2025-05-24 09:35:36
fb42356d-66cf-4d2a-a483-46e825b27aac,07f93b46-14e9-442a-a7fb-99f381a086aa,26,2025-05-24 07:42:36
fb42356d-66cf-4d2a-a483-46e825b27aac,d25a7349-ec24-4657-8312-d8ac7cbd9be3,9,2025-05-24 06:32:36
fb42356d-66cf-4d2a-a483-46e825b27aac,9776b76f-9e9e-4abb-8f80-ff4941f703f7,55,2025-05-24 12:42:36
fb42356d-66cf-4d2a-a483-46e825b27aac,e11230b5-e340-4183-904c-37702014a129,1,2025-05-24 02:46:36
fb42356d-66cf-4d2a-a483-46e825b27aac,c751c898-4d8f-42f6-85fb-9afafa0b0be8,7,2025-05-24 06:25:36
fb42356d-66cf-4d2a-a483-46e825b27aac,360ccd04-f6ac-4780-9993-294fb055383e,1,2025-05-24 05:55:36
fb42356d-66cf-4d2a-a483-46e825b27aac,f3f2f75f-1298-473b-8e7d-4de745b91715,10,2025-05-23 23:43:36
fb42356d-66cf-4d2a-a483-46e825b27aac,e655a2d3-5371-4ba4-9776-3435aa4c26c5,0,2025-05-24 06:21:36
fb42356d-66cf-4d2a-a483-46e825b27aac,aeb0001b-c798-4894-a55c-6bb67a5a959f,2,2025-05-23 13:54:36
61e4e67d-026c-4917-aae0-20364cdd91e6,21e85fd0-fcba-47e5-8872-36d163e7a34f,27,2025-05-24 01:41:36
61e4e67d-026c-4917-aae0-20364cdd91e6,07f93b46-14e9-442a-a7fb-99f381a086aa,21,2025-05-23 20:11:36
61e4e67d-026c-4917-aae0-20364cdd91e6,d25a7349-ec24-4657-8312-d8ac7cbd9be3,16,2025-05-24 00:18:36
61e4e67d-026c-4917-aae0-20364cdd91e6,9776b76f-9e9e-4abb-8f80-ff4941f703f7,29,2025-05-24 01:50:36
61e4e67d-026c-4917-aae0-20364cdd91e6,e11230b5-e340-4183-904c-37702014a129,13,2025-05-23 21:16:36
61e4e67d-026c-4917-aae0-20364cdd91e6,c751c898-4d8f-42f6-85fb-9afafa0b0be8,2,2025-05-24 04:56:36
61e4e67d-026c-4917-aae0-20364cdd91e6,360ccd04-f6ac-4780-9993-294fb055383e,1,2025-05-24 09:44:36
61e4e67d-026c-4917-aae0-20364cdd91e6,f3f2f75f-1298-473b-8e7d-4de745b91715,11,2025-05-23 17:44:36
61e4e67d-026c-4917-aae0-20364cdd91e6,e655a2d3-5371-4ba4-9776-3435aa4c26c5,2,2025-05-23 20:30:36
61e4e67d-026c-4917-aae0-20364cdd91e6,aeb0001b-c798-4894-a55c-6bb67a5a959f,3,2025-05-23 15:07:36
531526ed-ea73-4fa0-9996-10ad3c638067,21e85fd0-fcba-47e5-8872-36d163e7a34f,11,2025-05-24 13:08:36
531526ed-ea73-4fa0-9996-10ad3c638067,07f93b46-14e9-442a-a7fb-99f381a086aa,27,2025-05-24 08:58:36
531526ed-ea73-4fa0-9996-10ad3c638067,d25a7349-ec24-4657-8312-d8ac7cbd9be3,21,2025-05-24 01:55:36
531526ed-ea73-4fa0-9996-10ad3c638067,9776b76f-9e9e-4abb-8f80-ff4941f703f7,24,2025-05-24 10:11:36
531526ed-ea73-4fa0-9996-10ad3c638067,e11230b5-e340-4183-904c-37702014a129,12,2025-05-23 18:36:36
531526ed-ea73-4fa0-9996-10ad3c638067,c751c898-4d8f-42f6-85fb-9afafa0b0be8,13,2025-05-24 12:21:36
531526ed-ea73-4fa0-9996-10ad3c638067,360ccd04-f6ac-4780-9993-294fb055383e,18,2025-05-23 22:44:36
531526ed-ea73-4fa0-9996-10ad3c638067,f3f2f75f-1298-473b-8e7d-4de745b91715,8,2025-05-24 08:07:36
531526ed-ea73-4fa0-9996-10ad3c638067,e655a2d3-5371-4ba4-9776-3435aa4c26c5,4,2025-05-23 21:38:36
531526ed-ea73-4fa0-9996-10ad3c638067,aeb0001b-c798-4894-a55c-6bb67a5a959f,7,2025-05-23 16:48:36
b9c0116d-cb8f-4383-9b27-c522e6ca32c7,21e85fd0-fcba-47e5-8872-36d163e7a34f,55,2025-05-24 04:13:36
b9c0116d-cb8f-4383-9b27-c522e6ca32c7,07f93b46-14e9-442a-a7fb-99f381a086aa,6,2025-05-23 21:01:36
b9c0116d-cb8f-4383-9b27-c522e6ca32c7,d25a7349-ec24-4657-8312-d8ac7cbd9be3,25,2025-05-23 18:47:36
b9c0116d-cb8f-4383-9b27-c522e6ca32c7,9776b76f-9e9e-4abb-8f80-ff4941f703f7,3,2025-05-24 02:12:36
b9c0116d-cb8f-4383-9b27-c522e6ca32c7,e11230b5-e340-4183-904c-37702014a129,11,2025-05-23 18:15:36
b9c0116d-cb8f-4383-9b27-c522e6ca32c7,c751c898-4d8f-42f6-85fb-9afafa0b0be8,10,2025-05-24 11:51:36
b9c0116d-cb8f-4383-9b27-c522e6ca32c7,360ccd04-f6ac-4780-9993-294fb055383e,10,2025-05-23 21:49:36
b9c0116d-cb8f-4383-9b27-c522e6ca32c7,f3f2f75f-1298-473b-8e7d-4de745b91715,7,2025-05-23 17:26:36
b9c0116d-cb8f-4383-9b27-c522e6ca32c7,e655a2d3-5371-4ba4-9776-3435aa4c26c5,11,2025-05-24 11:44:36
b9c0116d-cb8f-4383-9b27-c522e6ca32c7,aeb0001b-c798-4894-a55c-6bb67a5a959f,5,2025-05-24 06:50:36
